Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,random758,0.18153814839023327,0.927927612638336,0.6565656565656566,1.0,1.0,23/98,16.55%,ZNF385A;IQGAP3;LAMA5;E2F4;P3H2;CAMSAP1-DT;RNA5SP204;RPS26P11;POLR2G;ZNF865;NPM1P32;CNN2P1;PPP1R26;DSEL-AS1;KPNA2;PNKDP1;PGAM1P6;RBBP8P1;SKA2;LINC01836;AFF2;RPL15P5;NEIL3
prerank,random334,0.18069179443594663,0.9277403857215776,0.6415094339622641,1.0,1.0,28/98,19.14%,DNMT3B;ENPEP;GP2;SNORA40B;ZNF789;POLR3K;LIG1;LINC02330;ARHGEF35;SBF2;RMC1;GGACT;KLF6;MKRN5P;KLRC4;RBBP8P1;GBA2;C2orf68;CDC42SE2;LINC02843;PTOV1-AS1;RPS3P1;SERPINE3;LINC02715;PLS3;IKBKE;EDDM3B;ERCC4
prerank,random673,-0.21603986018616192,-0.9272051178057328,0.5975308641975309,1.0,1.0,27/98,24.65%,APOBEC3A;ACTN2;CAPS2;GGT5;CLEC10A;RAET1E;LINC02980;TRIM7-AS1;HCLS1;ARHGAP9;CDK9;EQTN;OR1X1P;TRGV5P;SPOP;MYBPC3;DNM3-IT1;SVOP;C8orf90;DBX1;DCLRE1CP1;MIR4472-2;RPL36AP10;MS4A13;RN7SKP130;NDE1P2;TRAV23DV6
prerank,random159,-0.2166214080457462,-0.9270730851443373,0.6083650190114068,1.0,1.0,25/98,25.23%,RNU6V;AATK;BEND5;KCTD9P1;ANKRD33BP8;RN7SL547P;GPR83;DIO2-AS1;TUBG2;RNU6-619P;MTATP6P1;GPR88;LINC01231;LIPC-AS1;SLC30A3;RYR3;P4HA2;ADAM11;CHRND;OR5H7P;OR2L3;RNU6-454P;HIGD1AP5;LINC00484;ADD3-AS1
prerank,random75,-0.21595959962537745,-0.9264543399387712,0.6120481927710844,1.0,1.0,20/98,13.72%,PPP2R5CP;CDCA7L;POLR2F;NFIA;PHETA2;CSPG4P13;MEF2C-AS1;KCNAB2;IFI27;CLDN14;OSBPL10-AS1;FLI1;CHRNB3;CYP4F23P;MIR4757;FAM225B;KAT2B;CD109;DIRAS1;RPL41P2
prerank,random453,-0.21548718259718289,-0.9244979996430559,0.6,1.0,1.0,31/98,27.35%,DMGDH;SPATA22;LCN1;LINC02408;EHBP1L1;LINC02284;RN7SKP110;AIMP1P1;TMEM163;SILC1;VAX1;KIR3DL2;AFM;RPL23AP66;ZNF492;TREM2;FAM238A;TBX18-AS1;FAM133GP;TRPT1;CYB5D1;IGHV3-11;NKX2-1-AS1;MRPL15P1;CCL15-CCL14;MIR370;ARNT;MLH3;KCNJ4;NRP1;BTG4
prerank,random515,-0.21257883283293466,-0.9244042739098282,0.6197530864197531,1.0,1.0,22/98,20.67%,FAM149A;GABRB1;LINC01322;COA6-AS1;MMP28;KCNJ12;ZNF596;SNX20;MED28-DT;RN7SL138P;TPPP;OR51E1;RNU7-97P;VPS37D;SMPD3;HSD11B1;MIR6071;B4GAT1;CELF3;AIRE;FKBP15;DISP3
prerank,random577,0.17789730406155085,0.9240977574534882,0.6859903381642513,1.0,1.0,20/98,14.53%,ESRRA;PDE3A;GSK3A;NIFKP3;RBM22P5;LHCGR;RNA5SP204;LINC00887;SLC6A4;C22orf23;MMS22L;SERF1A;PSMB7;BAZ1A-AS1;ELOCP2;MIR4655;KRTAP9-11P;CICP3;KRTAP4-9;TOP1
prerank,random161,0.18237528642684242,0.9239996440730239,0.6310160427807486,1.0,1.0,33/98,24.79%,HCG15;TENM3;BNIP3P27;HMGN2P31;MTND5P16;CACNG4;CCDC122;INPPL1;KATNB1;FNBP1;LINC01894;LRRC63;UPK3BL1;SMCO3;ARHGEF34P;ZNF195;SNORD74B;DDX23;TRUB1;MED14;LY6E;GMFB;PHLPP2;TUBBP9;ZNF750;DGCR2;NDUFA7;TMPRSS6;RPL7AP4;MTFR2;PSMA5;VRK1;KRBA2
prerank,random880,-0.21415583513144618,-0.9234576732177318,0.5975308641975309,1.0,1.0,21/98,17.05%,FAM149A;LILRA5;ACTN2;RNU6-479P;SYNPO;MMRN2;LINC00632;PDE2A;GLIPR1L2;EIF1P3;IL13RA2;TLL2;CACNG2-DT;SIX6;KIR2DL4;KBTBD12;NEFM;LINC00391;PARD3-DT;LY86-AS1;LINC00602
prerank,random743,-0.2169560084157015,-0.9231530859875374,0.6215189873417721,1.0,1.0,20/98,17.77%,IGLC2;SLC43A1;ZNF568;LMLN-AS1;BGN;SULT1A2;LACTB2-AS1;GRIA3;LINC02084;ISCA1;SRSF8CP;DGLUCY;NR1H4;MSANTD3-TMEFF1;CT45A1;RIPK3;DDX41;PDYN;NPTXR;TEX14
prerank,random963,0.18067975110839712,0.9229937352262187,0.6785714285714286,1.0,1.0,15/98,12.24%,TMEM11-DT;KITLG;RNU6ATAC;FUCA2;GPX2;ADAMTS19;GPR137;LINC01515;RPL36AP40;TXN2;MRPS15;MTND2P12;RNA5SP378;ETV2;RPS26P18
prerank,random733,-0.21200381311170707,-0.9229409304918453,0.6131840796019901,1.0,1.0,27/98,26.67%,ACVR1;LMBRD1;CDH6;MTHFD2P1;HMGN2P25;ALMS1-IT1;UAP1L1;CDK9;TRBV7-3;CXCL9;SLC25A36P1;GPR34;FCGR1BP;IFITM3P2;HDAC11-AS1;DDTL;FOXN3;RPL21P92;KLRC1;LINC00189;BBS7-DT;RNU6-390P;RN7SL869P;TBC1D3JP;RPL10P3;C2CD2;LINC00051
prerank,random542,-0.21346765409244975,-0.9220281673861997,0.6012422360248447,1.0,1.0,26/98,19.85%,KDM7A-DT;RECK;TMEM38A;CD1C;RIMBP3;MMEL1;FUNDC2P1;TMEM140;SLC14A1;LY86;KRT38;GOLGA6C;SST;TRIM26BP;MT-ND3;IGHV3-21;RN7SL79P;RLF;SKOR1;HDAC11-AS1;ARL5C;NEUROD2;TRGV5;TMEM205;AGBL1;MAPK8IP1P1
prerank,random393,-0.21416322490066608,-0.9211107921804343,0.6262254901960784,1.0,1.0,24/98,19.77%,LINC00303;MB;LIX1L-AS1;TRPM2-AS;GJA4;MINDY1;PLEKHG5;F13A1;LINC01352;CDH11;FBLIM1P2;FCRL4;PRG4;CLPSL2;ZNF90P2;MT-TF;CKMT1B;ARL2BPP6;FAHD2CP;MIR548AA2;WNT11;SHROOM3-AS1;NAPSA;EFCAB12
prerank,random776,-0.21249717521288272,-0.9211015798651897,0.6232439335887612,1.0,1.0,31/98,30.19%,PPP1R3E;TIGIT;UACA;KCNB1;COX7A1;GSTM4;ANO1;KIAA2012;RASL12;KCNK15;TF;LINC00461;LINC01443;LYNX1;BPIFB6;LRRC18;MICOS10-NBL1;CETN4P;TMEM41A;EXTL1;TRAV1-1;NDUFA3P6;SPTLC1P5;RN7SL869P;RNU6-60P;ZFAND4;PODXL;DLX6-AS1;CD99L2;MZT1P2;CBX8
prerank,random808,-0.21517228527968799,-0.9207743190386366,0.6188055908513341,1.0,1.0,35/98,34.38%,NLRP3;TMEM246-AS1;PLPPR2;GAPDHP25;RETSAT;DLEU7;IGHV3-30;HYAL2;RBISP1;WAS;LINC01858;MIR4768;GOLGA8B;ZNF470-DT;LBX1-AS1;GALNT8;RPL32P9;MIR8071-2;RNU6-1109P;VENTXP7;SMSP1;RN7SL296P;MT1P3;CSGALNACT2;MAFB;TMEM161B-DT;TPH1;LINC02289;RN7SL297P;RPS2P28;MAP2K5-DT;CALM2P4;SRD5A2P1;MIR6069;RPEP3
prerank,random391,0.17886984686529458,0.9205604356911845,0.6720430107526881,1.0,1.0,26/98,21.53%,FARP1-AS1;MIR3138;LINC01210;CCDC144CP;DNA2;RNU1-101P;DYNLT4;ZEB2P1;OR7E47P;RP2;CNOT6LP1;FAT1;TRMT112;SCAF4;RNA5SP206;HSD17B2-AS1;RNU4-25P;CEP152;CBX3P5;INTS14;FKBP3;MIR4520-1;RN7SKP139;CCDC166;ZNF254;MTMR12
prerank,random796,-0.21558443738929034,-0.9205505533278496,0.6264150943396226,1.0,1.0,34/98,30.36%,TKTL1;ARFGAP3;KCNK2;SUGT1P3;FAM133A;FHL5;MT1F;GPM6A;BTNL9;TMEM204;IL10RB;TBKBP1;CNN2P8;NWD1;RNU6-647P;SLC6A17;NPIPB7;KAZALD1;TCERG1L;NDUFA1;KIR3DX1;LINC01882;TPRKBP1;RN7SL586P;ANXA2R-OT1;ZNF582;TACR2;DGCR11;ARL9;RPL29P30;IMP3;GSG1;RNA5SP320;FAM88B
prerank,random596,-0.21506283602138584,-0.9202071346112677,0.6207759699624531,1.0,1.0,36/98,33.35%,RBM43;GRB10;RPL35AP36;KCNK15;AK5;MYT1L;NEBL;KRT1;LINC00865;SRP54-AS1;PCDHGA2;CTDSPL2P1;ANKRD33BP7;GPR88;ARID3C;GAPLINC;TLR10;KCNK4-TEX40;LINC01865;OR2T4;MIR610;TBATA;DDX11L10;DLL1;NOSIP;STC1;THRAP3P3;LINC02899;ABHD17AP1;GAREM1;SEC61G-DT;UCKL1;LMBR1L;LINC01569;PKLR;TMEM255A
prerank,random337,-0.21819884884925686,-0.9201809658786599,0.5977443609022557,1.0,1.0,30/98,27.60%,ADCY4;LINC02043;DNM3;PIH1D1;KIF5A;RSAD1;PCDHGA4;RGS19;SNORD115-39;SPEN-AS1;RLBP1;CDK5R2;LINC01010;SNORD14E;RPS12P31;GRIA2;RYR3;NFATC1;NPTXR;OVCH1;DYNAPP2;RNU6-579P;RPL32P4;OR6C72P;PRKACG;LINC02260;ADCK5;RPS3AP4;ITPRIP-AS1;RNU6-10P
prerank,random454,-0.21539362441051177,-0.919517695045347,0.5970149253731343,1.0,1.0,27/98,25.07%,RPL30P14;ERFE;TULP2;LRRC56;SCARF1;MLKL;LMO1;C5orf64;RNU6-621P;ADGRD1;MBLAC1;SEC11C;DGLUCY;ZNF575;DPYD;ENTHD1;C8orf58;STK31;PLD4;TRGJP2;GINM1;MTCO2P17;FAM230B;UQCRBP2;KCNK18;MAGEB6;TFB1M
prerank,random773,-0.21481776174800146,-0.9190312492546977,0.6144278606965174,1.0,1.0,35/98,29.41%,SERGEF;BOLA1;CALCOCO2;NR3C1;PRR34-AS1;APOL3;C1orf162;GPR160;HCG9;OTOS;GARS1-DT;PILRA;FAHD2B;DOCK2;TRGC1;FRMPD1;LINC01102;FAM117B;KBTBD3;AK4;SELENOKP1;HCG17;NTRK3-AS1;NR1H3;OR6W1P;MIR6769B;TRAV4;MIR3667;CCL4L2;SDS;RNU6-1203P;PTPN23-DT;HSF5;RPL38P5;RPL7AP65
prerank,random844,-0.2140616554199683,-0.9189667720612423,0.6158612143742255,1.0,1.0,34/98,32.60%,TRABD2B;MCTP1;ADAP2;FAM238B;MRNIP-DT;GIMAP6;LINC01739;TRIM26BP;MT-ND3;ABHD15;ATP6AP1-DT;DCLK3;FAM163B;RAB6B;GUCY2GP;MPP2;DDX59-AS1;MIR4497;VN1R8P;MTND1P10;PRKACG;ATP6V1G3;CD5L;OR14I1;KARS1P2;HSPE1P3;UBE2NP1;CCDC162P;PNOC;OR10V3P;ABHD17A;RNA5SP456;CTR9;SNORA35B
prerank,random134,-0.21101480062836128,-0.9188671339382166,0.6128236744759556,1.0,1.0,20/98,15.64%,SLC30A10;CARHSP1-DT;STN1;HLA-J;SCIRT;TEKT1;FCN3;LINC00487;PPM1F;GVINP1;CD300LB;HBA2;LINC01124;FXYD5;HBZ;RBP7;RNU2-38P;RN7SL364P;KY;CPNE7
prerank,random639,0.17903715626211833,0.9184218555589361,0.6600985221674877,1.0,1.0,8/98,1.98%,SPRING1P2;HDAC2-AS2;SRC;LRRN1;RAB40A;BNIP3P17;LLGL2;UPK2
prerank,random247,-0.2138635201611785,-0.9183372536848082,0.628140703517588,1.0,1.0,32/98,29.34%,C4orf3;CFHR5;TRABD2A;AMDHD1;RNA5SP111;AMIGO1;ALPL;LCN8;ETS1-AS1;PLCG1-AS1;LIPN;RPRML;IGKV3-15;RGR;LINC02828;RN7SL37P;PSMA8;COL10A1;SMIM43;WSCD2;GALR3;DYNAPP2;RNU6-502P;RNU6-1309P;SMCP;NLGN4Y-AS1;SCTR-AS1;ISL2;RNU6-701P;SEPTIN7-DT;HBG2;CAMTA1
prerank,random346,0.18131122299820726,0.9174625202059173,0.6867469879518072,1.0,1.0,18/98,14.87%,IFNWP2;SPRING1P2;RAB17-DT;DCTPP1;WNT5A;TBX3-AS1;SOWAHB;NUDT19P3;RNF224;PRR9;ONECUT2;SH3RF2;RNU6-66P;PIWIL2;COA7;ST7-AS1;STMN1;CRYZP1
prerank,random883,-0.21538385174026256,-0.9172298827690036,0.6428571428571429,1.0,1.0,30/98,29.26%,AVPR2;PRANCR;FAXDC2;C1orf115;RN7SL76P;PROP1;HES5;ABO;GRM7-AS1;SLC22A17;SPATA13;SERPINA9;EPHA5;CCR6;TSPOAP1;PCDHB16;TRIM9;TLR10;ANKRD19P;DCLK2;MRGPRX11P;CABP7-DT;RNU6-318P;RNU6-1169P;RN7SL794P;KMT2E;IFNGR1;RNF181;KRT85;EPHX3
prerank,random629,-0.21202207559274497,-0.9162193937169688,0.6156670746634026,1.0,1.0,27/98,25.49%,TOMM40P1;SDHDP3;H2BW1;TMEM273;SPOCK2;ZNF667-AS1;ANKRD44;RIPOR3;FAM124B;RPL21P90;AKAP7;RIT2;BET1-AS1;MEIOB;ACY3;SMIM43;LINC02269;RPL30-AS1;EPN2;TUBB4BP8;HSPE1P24;MFSD4BP1;CCT8L2;IGBP1P3;H3P26;SP140;SMIM15P2
prerank,random2,-0.2119349515905025,-0.9160445991657621,0.6209476309226932,1.0,1.0,25/98,22.97%,TRPV2;POLR2J2;NETO1-DT;RASIP1;SOWAHD;SLAMF6;PRAF2;EIF5A2;PLEKHG5;SERPINB10;CLDN14;MT1G;SERBP1P4;H2BP6;WDFY4;FAM88F;OR2A20P;LINC01620;C8orf90;DUXA;SLC12A5;OR10AC1;MIR526A1;LINC01995;EHHADH-AS1
prerank,random383,-0.2125715512045506,-0.9154053198029721,0.6392638036809816,1.0,1.0,25/98,21.07%,TMEM150C;ISG20;NFIC;SLC37A2;IL6R;RPL21P135;MMEL1;TUBB7P;DACT3;ZNF503-AS1;CCDC69;TUBG2;AP1B1P1;LINC02695;CABP1;S100A11P1;FRS3;RAB26;RPL39P38;LINC01284;C11orf87;LINC00534;UMODL1-AS1;SLC17A2;RN7SL240P
prerank,random194,0.17569305493003357,0.9151508427662054,0.6699029126213593,1.0,1.0,12/98,6.78%,RNASEK-C17orf49;MARK2P9;DNMT3B;DLG1-AS1;CLEC16A;RBMX;EPHA1;EIF4A1P6;CAPRIN1;HOXA2;CDK7P1;HTATIP2
prerank,random143,0.17920180597149002,0.91420620575029,0.6588785046728972,1.0,1.0,22/98,17.31%,SYT7;LINC01494;BOLA2B;ETHE1;TMPPE;TMEM98;CCDC80;LASP1;VPS13A;MYCNOS;RSL24D1P3;RPL36AP40;LONRF1;MRPL2P1;CTBP1-AS;PDZD7;ACHE;PTDSS2;FREM2-AS1;RPL15P20;C16orf87;CCT5P2
prerank,random380,-0.21251142653743232,-0.9127666825255626,0.6189290161892902,1.0,1.0,25/98,23.01%,HESX1;RNU6ATAC27P;FGD5;ADAMTS8;RNU6-621P;LINC03040;UBE2MP1;RGS2;UBTFL6;KRT72;GIMAP3P;OOSP1P2;MIR5696;FOXL2NB;JAK1;PTPRC;RPL21P28;RASGEF1C;SPATA4;CACNB1;PABPC1P7;MIR4425;BRD7P1;TRIM60;RNA5SP115
prerank,random728,-0.21156658733891073,-0.9111704384861178,0.6267166042446941,1.0,1.0,19/98,15.98%,NKD2;CACNA1C;MT1DP;LINC02043;MPL;WIF1;GIMAP7;AMPD3;IMPDH1;GALNTL6;TPTE2P6;LPCAT2BP;MIR548AY;LINC01567;DHX35-DT;BCAN;IGHV4-34;LINC02432;MATCAP1
prerank,random774,0.17938197368405168,0.911055421418203,0.6740331491712708,1.0,1.0,23/98,19.15%,TUBAP6;CES5AP1;ZNF286A;FRAS1;ANXA8;SPC25;KIFC1;RXYLT1;ANKRD18CP;BHLHE23;JMJD8;CFAP221;MIPOL1;SNORD116-22;DNAJC30;GOPC;ZNF347;COX6CP10;CPVL-AS1;ADI1P2;PCDHA10;SLC66A1L;KRT18P44
prerank,random643,0.17861811320734636,0.9106160631173772,0.6981132075471698,1.0,1.0,18/98,10.73%,A2ML1;SLC25A21;POLQ;PRKAG3;SLC10A5P1;YWHAZP4;DEFB109A;C4orf48;WNT5B;STUB1;MRGPRX10P;VPS13A;RN7SL431P;PKD1P2;PCSK9;RN7SL481P;XG;EPOP
prerank,random770,-0.20887848540747894,-0.9096414584309912,0.6525529265255293,1.0,1.0,29/98,26.68%,THRAP3P1;LINC00933;ABHD14A;LINC02172;SDR39U1;BNIP3P30;SLC31A1;HTR4;MMADHC-DT;DACT3;HNRNPA1P18;PCNAP1;SNORD114-14;COL6A2;HAR1A;RRAGD;TAFA1;CHL1-AS2;CPNE6;ZEB1-AS1;DNAJC19P5;MIR548I3;MIR668;POTEA;KCNA3;LONP1;MIR6855;PPM1B-DT;ZNF571
prerank,random870,-0.21321840189851146,-0.9090241706937959,0.6430317848410758,1.0,1.0,34/98,32.40%,ARFGAP3;KIAA1549L;MIR3671;TMEM145;ATP10A;TFEB;FZD10-AS1;PHACTR3;HERC2P5;CYSLTR1;SPATA1;COMMD3;ELDR;TBR1;U1;RNF207-AS1;GPATCH11P1;ZNF880;ZMAT5;AGKP1;OR4C7P;MIR3667;MT1P3;PTENP1;ALDH9A1;FAM106A;MRPS21P8;HNF1A;ACVR2A;LINC02909;AK4P3;FBXO17;MYL12-AS1;HUNK-AS1
prerank,random149,-0.2126847867860369,-0.9085006262541014,0.6353383458646616,1.0,1.0,28/98,27.40%,ADARB2;TMEM220-AS1;MB;FHIP1A-DT;SLCO1C1;LY96;CCL19;LINGO4;KCNQ5-AS1;IL5RA;VN1R85P;MPP2;HMGCL;VWC2L-IT1;RNU6-270P;RARRES2P4;RN7SL743P;FAM170B-AS1;LINC02066;RN7SL22P;RNU6-60P;CYCSP1;CYP2AC1P;RNU6-399P;TM4SF19-AS1;SIM1;LINC02861;USP4
prerank,random644,0.17587843522497218,0.9084033883894607,0.6432160804020101,1.0,1.0,21/98,15.91%,IGSF3;RBMX;TMEM139;MEOX1;ZMYND19;CHST9;MIR4254;RNU6-915P;SUCO;LINC02506;CRMA;DARS2;PCAT7;PTS;LINC02140;AGL;TNNT3;RPS6P20;MIR1180;SP2;PRKD1
prerank,random493,-0.20982190885051466,-0.9083848464534041,0.6467661691542289,1.0,1.0,27/98,24.26%,GREM2;SLC37A2;ARGFX;RUNX3-AS1;BTNL9;PCDHGA3;LMO2;NSRP1P1;CPLX1;PLEKHA3P1;LINC02804;LINC00517;CYP4F23P;SLC25A36P1;ALDH1L1-AS2;ZFR2;LINC01637;ATP6AP1-DT;ROR1-AS1;ZNF442;IRS4;CISD3;CREB3L4;RNU1-56P;NBEAP3;LINC01859;ARHGAP42P4
prerank,random359,0.17742966987732778,0.9083589817809677,0.6770833333333334,1.0,1.0,15/98,11.47%,CYP2C18;PWRN1;MORN3;TRPV6;DDX6;ERP27;CDH3;ANXA8L1;ANKRD33B-AS1;MEOX1;PKP4P1;KRTAP9-1;TRIP12;TCIM;RNU7-107P
prerank,random771,-0.21132521449227346,-0.9081775807384177,0.6386449184441656,1.0,1.0,29/98,26.06%,MLLT3;NQO2-AS1;YPEL3;ING4;TMEM176A;SRARP;ZIC2;RTN4RL1;CCDC85B;NKX2-2;NLRP12;TRAC;ANGPT2;PRELID3BP11;RPS12P31;OR56B3P;PNPLA7;ASCC1;RNF128;MPPED1;LINC02296;SPCS2;RNU6-598P;CST12P;RNU6-241P;HMGN2P23;UBE2Q2P10;OBP2A;GTF2IP13
prerank,random755,0.17595972500878554,0.9080697005655587,0.7286432160804021,1.0,1.0,20/98,15.77%,ZNF888-AS1;DCTPP1;ADAMTS3;POLQ;BFSP2-AS1;MELK;ZNF277-AS1;PRAG1;TMEM184CP1;NCAPG2;TUBB6;SHTN1;PHYHIPL;UBA1;HNRNPABP1;PGAM1P7;FKTN;ADAMTS6;TSPAN18-AS1;ARHGEF17
prerank,random697,-0.21228520511742796,-0.9077737738816205,0.6413708690330477,1.0,1.0,25/98,20.84%,UBE2QL1;HSD11B1-AS1;IL2RG;TRIM47;PPIAP71;SPINK2;LRP11;HRCT1;INGX;SPAG8;RNU6-33P;GALNTL5;ICE2P2;RDM1P5;PLCG2;MPEG1;HNRNPA1P58;PELI2;ETFDH;TNXA;PNPLA7;SCRT2;FAAHP1;LIN37;PIP
prerank,random779,-0.2095601360684098,-0.9076355847395954,0.6270136307311028,1.0,1.0,22/98,23.77%,NRN1;POLR2J2;HDAC4-AS1;LINC00939;SLC2A7;RPL12P27;HBQ1;MIR8066;FBXO31;CCL14;PCNAP1;RNU7-193P;PFKFB3;BST2;RAPGEF5;LINC02446;MARCKSL1P2;DCLK2;CYP4F44P;PEX5L-AS1;LINC01193;OR51C1P
prerank,random831,-0.21257030325820755,-0.9074484382066184,0.6422466422466423,1.0,1.0,27/98,25.66%,LINC02610;SOD1-DT;KDM3A;VIP;PGM5P3-AS1;PLS1-AS1;RGS18;FXYD1;RPL36P7;CLC;SLC22A6;FMNL1;HLA-DQA1;MIR4286;CACNA2D2;S100A11P1;FGF17;SRSF8BP;APBA2;RPL23AP82;UCN;RNU6-355P;MIR4308;H4P1;ASB2;STK39;LINC01845
prerank,random719,0.17634196926790227,0.9073421984996665,0.6368715083798883,1.0,1.0,16/98,10.05%,KRTDAP;LRRN1;EPPK1;ENPEP;REEP3;FZD8;LINC01719;SRRM1P3;EPYC;DTYMK;MTCYBP33;RPL24P7;C12orf56;CD274;B4GALNT3;EEF1A1P45
prerank,random256,-0.21068113881909395,-0.9073329805685614,0.6638349514563107,1.0,1.0,24/98,20.54%,PRKCB;ZNF736;FAM166B;LINC01765;CYP2U1;CLEC1A;P2RY1;CPQ;RYR1;EPIST;PRELID3BP7;CTXND1;TUBAP7;HAGHL;C8G;B4GALNT1;ZNF652-AS1;SPON1;LONRF2;TCAF2P1;CFAP77;MICA;SCRT2;RPS14P8
prerank,random499,-0.21144666942810764,-0.9073308204507834,0.6360338573155986,1.0,1.0,39/98,34.49%,GRK5;HINT2;SRARP;PKN1;HLA-C;TMEM219;RAB40B;CNTNAP3P2;EQTN;KCNJ3;MT-TM;FGF10-AS1;NUDT14;DNAAF1;RN7SL187P;LINP1;GAPLINC;SLC12A5;HILPDA;KANK1;MIR6129;CLNS1AP1;GPR15LG;CICP17;OR7E125P;HSD17B11;PEX2;NRBF2P3;PPIAP43;CFAP299;BCL6;HIPK3;RPL10P8;LINC02736;TRAPPC13P1;IGFL4;BTN2A3P;MIR6747;HTR7
prerank,random468,0.174984655394515,0.9069996142456407,0.6984126984126984,0.9979635712623871,1.0,23/98,18.54%,LINC02898;LINC02652;MIR6842;LINC00456;DDX6;USP31;SAMD5;MIR1270;DDX3X;C19orf12;RAP2C;KRT24;VWA8-AS1;PSG2;SNRPD2P1;POMGNT1;PINK1-AS;LDHB;BAG2;FANCC;SRGAP3-AS2;SPTBN1-AS1;TGFB2
prerank,random343,-0.21148689303934837,-0.906755139201436,0.6537013801756587,1.0,1.0,30/98,29.04%,FHIP1A-DT;PRRT1;CCRL2;GRAP;KCNK7;CREG2;DNM3OS;CACNA1S;PRR23C;HMGCLL1;LINC02320;IL17RA;CYP4F2;LINC02354;MIR4265;RPL10P11;AKR1C5P;LINC02825;OR51A4;MIR4686;MT1HL1;BLNK;MT-RNR2;HNRNPA3P4;PPP1R2P6;ARMC12;LINC01364;TUBBP6;OOEP;SPDYE20P
prerank,random721,-0.20999157487818867,-0.9061180159211264,0.6425902864259029,1.0,1.0,19/98,16.70%,ASB13;LINC00847;SCAND2P;ZNF676;SERBP1P3;TRPC6;EFCC1;LINC00581;C1QTNF8;CEP192-DT;PRDM16-DT;BLK;LINC00837;TMF1P1;PNMA2;EFNA3;CHST12;CD53;OR11M1P
prerank,random568,-0.21075394947491993,-0.9037871255281477,0.6507352941176471,1.0,1.0,22/98,25.05%,LINC00957;MIR708;TRAV13-1;TNFSF13B;HLA-B;CSGALNACT1;SLC28A2;PACRG-AS1;SCGB1B2P;TMEM233;MIR191;RPL17P44;RGS1;C6orf136;RAPGEF5;DNMT3L-AS1;RNU6-2;SEC31B;RPL36P11;PRUNEP1;HSFX2;TPT1P14
prerank,random581,-0.21308687528105302,-0.9036550161320465,0.6519065190651907,1.0,1.0,30/98,28.92%,LINC01479;S1PR5;BTF3P1;TDRD1;FGF1;PPOX;HSPB2;SLX1B-SULT1A4;LINC00517;MRC1;LINC00944;ZNF385D;LINC02395;DNM1;GPR6;GPATCH11P1;EXTL1;BTBD16;HNRNPA1P71;PARP12;RPL29P29;SPINT5P;NBPF22P;ZNF317P1;GATD3;MTATP8P1;NT5CP2;RNU6-863P;ZNF212;ZNF77
prerank,random508,-0.20997258269075095,-0.9031321454958995,0.6396965865992414,1.0,1.0,14/98,10.43%,CD82;SULT2B1;ITPRIP;RN7SL76P;SDHDP3;SLC9A3R2;ANPEP;SHF;LDB2;CABP4;PMP2;TF;WDR87BP;KLF2-DT
prerank,random446,-0.20919054010828983,-0.9023168015833927,0.6571428571428571,1.0,1.0,34/98,33.76%,LINC02600;ARHGAP26;IL12RB1;SRD5A3-AS1;ZNF160;LINC02549;RPS3AP33;FAHD2B;ARPP21;RPS15P5;LINC00996;TENT5C;RASL10A;ATP5MC1P3;NOS2P3;ASL;CFAP92;RAF1P1;OR10Q2P;RNA5SP218;MIR8071-2;MRPS21P1;DDX3Y;ALLC;TTC32-DT;EDNRB-AS1;GCGR;CROCC;RNU6-562P;SPDYC;GLDN;ZNF792;RN7SL771P;TRIM67
prerank,random760,0.1749191700427609,0.9021805054576626,0.6984126984126984,1.0,1.0,12/98,7.59%,PRH2;AGMAT;TNC;MMP3;EPPIN-WFDC6;HSP90AA1;OR7E108P;ALDH4A1;RNU6-135P;MYH10;CAMSAP3;MTND4P32
prerank,random107,-0.2117270783314529,-0.9020845893330758,0.6406820950060901,1.0,1.0,16/98,11.17%,BTLA;EZH1;TRIM7;SLC9B1;LINC00924;CSAG1;NOSTRIN;COL4A4;ADH1B;ABCA9;SOX9-AS1;HAMP;FGF12;ANKRD44;PIN1P1;SNRPGP7
prerank,random640,-0.2106864435661057,-0.9018627779456088,0.657601977750309,1.0,1.0,14/98,10.96%,TMEM220-AS1;CACNB4;PPP1R3E;GAD1;LINC02418;LINC02765;MBLAC1;DOK1;MYO1G;OSBPL10-AS1;FAM187B2P;MICALL2;WARS1P1;TVP23BP1
prerank,random807,-0.2084668303481166,-0.9016245532402423,0.6471337579617834,1.0,1.0,19/98,14.87%,PI3;PPP4R3B-DT;BIRC7;CBX1P3;GPM6A;LINC02765;LPL;ZNF248;MRNIP-DT;ADRA2C;RN7SL230P;CEACAM16;ZNF132;RIPOR3-AS1;RPL21P107;NUTM2E;GNAT1;GGA2;ATCAY
prerank,random119,-0.211275276497202,-0.9010927733385127,0.6595744680851063,1.0,1.0,24/98,19.13%,RN7SL448P;ANXA2R;NXNL1;NRROS;DEFB136;ENPP4;B3GAT2;CPQ;PDYN-AS1;RNU6-27P;LINC00702;LINC01791;TLE1P1;PACSIN1;CCDC24;DPT;CACNA2D2;PGAP4;PAXIP1-AS2;RN7SL187P;MIR7851;PIWIL1;LINC01700;SNORA70F
