	Tscore	pval
AC018521.3		
AC018521.4	-0.05856532338412315	0.9539763046227248
AC018521.5	0.6152948902221638	0.5457893180775311
AC018521.6	-1.4812257933030564	0.1726850896295389
AC018521.7	1.4124721696524454	0.16945856013057842
AC018523.1	-1.4726611493832629	0.1740533916743785
AC018523.2	-0.47527843872457737	0.6426133525822451
AC018529.1	1.410098405927612	0.17297670028626846
AC018529.2	0.573815187459338	0.5713096626876795
AC018529.3	0.25315689077479664	0.8021190192787888
AC018541.1		
AC018545.1	-0.48517938041732656	0.6369158760710363
AC018552.1	1.0000000000000002	0.32869468323646356
AC018552.2	3.008662356436716	0.005295287106059318
AC018552.3		
AC018553.1	0.5072938998979875	0.6157829343756819
AC018553.2	1.0000000000000002	0.32869468323646356
AC018553.3	1.0000000000000002	0.32869468323646356
AC018554.1	-1.0	0.34343639613791355
AC018557.1	-0.2678725491444421	0.7930908643535262
AC018557.2		
AC018557.3		
AC018558.1		
AC018558.2	1.0000000000000002	0.32869468323646356
AC018558.3		
AC018558.4		
AC018558.5		
AC018558.6		
AC018558.7		
AC018563.1		
AC018563.2		
AC018607.1	2.5859714249200154	0.01625105358891974
AC018616.1	-0.49656353316142104	0.6278714687618403
AC018618.1		
AC018618.2		
AC018620.1	-0.1543252230006823	0.8792492821036755
AC018628.1		
AC018628.2	1.2270726544774937	0.230979735826694
AC018628.3		
AC018629.1	2.3712299791744424	0.02737083175735419
AC018630.1		
AC018630.2	0.5897210558424754	0.5604700090116302
AC018634.1	1.5847677612179492	0.12420494779170166
AC018635.1	-0.49656353316142077	0.6278714687618404
AC018635.2	1.0000000000000002	0.32869468323646356
AC018637.1		
AC018638.1	-0.8217205952928122	0.4302584909403331
AC018638.2	0.15347736922206703	0.8803504243446428
AC018638.3	-0.9053574604251854	0.3884957154038071
AC018638.4	-0.21597919607239455	0.8317517131786389
AC018638.5	0.39246748308421464	0.701232560436211
AC018638.6	-0.48890994117621034	0.629086249368676
AC018638.7	-0.16677573744679527	0.8695795303600031
AC018638.8	1.4491376746189444	0.16206871193916228
AC018639.1		
AC018641.1		
AC018643.1		
AC018644.1	2.4096902253753365	0.022444711925954947
AC018645.1		
AC018645.2		
AC018645.3	0.8472367925146285	0.40541079804456337
AC018647.1		
AC018647.2	-0.14003719348916455	0.8900164681327007
AC018647.3	2.3533589494582454	0.02843991085752486
AC018648.1	1.0000000000000002	0.32869468323646356
AC018653.1	-0.4222182507582361	0.6803565954976707
AC018653.2		
AC018653.3	-0.729958255678024	0.4800276550279152
AC018653.4	1.0000000000000002	0.32869468323646356
AC018659.1		
AC018659.2		
AC018659.3		
AC018659.4		
AC018659.5		
AC018659.6		
AC018659.7		
AC018659.8		
AC018665.1	-0.16991324915751616	0.8674495467059229
AC018678.1		
AC018680.1		
AC018682.1	2.278737719984837	0.03305839881378119
AC018682.2	1.0	0.32869468323646367
AC018685.1		
AC018685.2		
AC018685.3	0.8924737773367067	0.3793838864300151
AC018688.1		
AC018688.2		
AC018690.1	-0.12869225291359485	0.8992923337366197
AC018692.1		
AC018692.2		
AC018692.3		
AC018693.1	2.075826670217877	0.0503819269070465
AC018693.2	1.0000000000000002	0.32869468323646356
AC018695.1	0.2150413322281881	0.8312073420907846
AC018695.2		
AC018695.3		
AC018695.4	1.3363062095621219	0.19574946067048318
AC018695.5		
AC018695.6	1.5467627920843974	0.13461964887058953
AC018695.7	1.4061228988729304	0.17188466111790976
AC018695.8		
AC018695.9	-1.1508592618654587	0.279321392864972
AC018697.1		
AC018706.1		
AC018709.1		
AC018710.1		
AC018712.1		
AC018712.2		
AC018714.1		
AC018714.2	0.23642292441547588	0.814767702614561
AC018716.1		
AC018716.2		
AC018717.1		
AC018719.1		
AC018730.1	1.0000000000000002	0.32869468323646356
AC018731.1	-0.36513915563371435	0.7192960830703514
AC018735.1	0.13787538632556512	0.891364153396621
AC018737.1		
AC018737.2	1.4833232908307252	0.15284244659897706
AC018738.1	-0.7747389852090352	0.44999352818068405
AC018742.1	1.0	0.32869468323646367
AC018752.1		
AC018754.1	1.6963688103785204	0.10459119587812535
AC018755.1	-1.1776697054739607	0.26761864948683367
AC018755.2	2.74363629149749	0.010194435315027513
AC018755.3	1.7160935303027953	0.09846660464895803
AC018755.4	2.0186174932965266	0.05271709848391359
AC018755.5	0.9480461357163334	0.3506903514590616
AC018761.1	0.5069279925365453	0.6172668481512408
AC018761.2	-0.024049586682058383	0.9811988215261735
AC018761.3	-0.19310515794515545	0.8487895625545777
AC018761.4	0.09529127261149421	0.9248235970535181
AC018765.1		
AC018766.1	-1.6918988658866452	0.1216046670622055
AC018767.1		
AC018767.2		
AC018767.3		
AC018781.1	1.449137674618944	0.1620687119391624
AC018797.1	-1.0729804404129997	0.311029706633906
AC018797.2		
AC018797.3	-1.309307341415954	0.2228683501335202
AC018802.1		
AC018802.2		
AC018804.1	1.2177702203846494	0.23539777225309483
AC018809.1	-0.6840164548453856	0.5053379121398435
AC018809.2	-1.5567630908667944	0.14254760975241837
AC018809.3	1.0000000000000002	0.32869468323646356
AC018814.1		
AC018816.1	-1.4606084844919773	0.172010961231524
AC018816.2		
AC018832.1		
AC018845.1		
AC018845.2		
AC018845.3	0.13078904836056737	0.8972575410776187
AC018846.1		
AC018861.1		
AC018861.2		
AC018865.1		
AC018865.2		
AC018865.3	1.0635886780369852	0.2995929510159715
AC018866.1		
AC018866.2		
AC018868.1	1.4336269541456923	0.16329912593157161
AC018868.2	1.4084707404553483	0.1736256638661856
AC018878.1		
AC018880.1		
AC018880.2		
AC018889.1		
AC018892.1		
AC018892.2		
AC018892.3	-0.06726727939963127	0.9469446764811426
AC018904.1	1.7785330799054575	0.08979871549091331
AC018904.2	-1.0479143604760055	0.32174599763819595
AC018926.1	0.8331240336457543	0.4113966699575188
AC018926.2	1.0939568987573864	0.2932520949450903
AC018926.3	-0.014322254197388437	0.9887093391988252
AC018931.1		
AC018943.1		
AC018946.1		
AC018946.2		
AC018951.1		
AC018953.1		
AC018953.2		
AC018978.1		
AC018992.1	-0.5880649846429861	0.5673466565133178
AC019055.1		
AC019064.1		
AC019068.1	1.0000000000000002	0.32869468323646356
AC019069.1	-0.009532436591714127	0.9925038104910812
AC019070.1		
AC019070.2		
AC019072.1		
AC019077.1	0.382106447206295	0.7051007798343303
AC019080.1	-0.39518367851799446	0.697193428564512
AC019080.2		
AC019080.3	-0.06726727939963126	0.9469446764811427
AC019080.4	1.0000000000000002	0.32869468323646356
AC019080.5	-1.384104976671909	0.19621855027019958
AC019084.1		
AC019097.1	-0.41784824950539307	0.6826360993925962
AC019103.1		
AC019109.1	-0.6670170091506027	0.5188990922588854
AC019117.1		
AC019117.2	1.163760557413311	0.25441857814467206
AC019117.3		
AC019117.4		
AC019118.1		
AC019118.2	1.3105114254667447	0.20417570736203983
AC019127.1	1.0000000000000002	0.32869468323646356
AC019129.1	0.5081860747496739	0.61505399110459
AC019129.2	-0.21395890250711386	0.8330751367317671
AC019130.1		
AC019131.1		
AC019131.2	-0.09303703179579512	0.9269203824926089
AC019131.3	1.2783666901342878	0.21506919892527768
AC019133.1		
AC019155.1		
AC019155.2	-1.0	0.34343639613791355
AC019159.1		
AC019159.2		
AC019163.1	2.935948604798227	0.0069941473859598735
AC019171.1	1.8966941207432448	0.06881103518746258
AC019176.1		
AC019176.2		
AC019176.3		
AC019178.1	-1.0	0.34343639613791355
AC019178.2		
AC019181.1	-0.6822135973065254	0.510911664755606
AC019183.1		
AC019185.1	1.0124022928965688	0.32156477695099883
AC019185.2		
AC019186.1	2.1708861918969315	0.04154958615304593
AC019193.1	1.0000000000000002	0.32869468323646356
AC019193.2	-1.0	0.34343639613791355
AC019193.3		
AC019193.4		
AC019197.1	-0.46479605074101293	0.6502006554910532
AC019205.1	-0.7521298076039747	0.4656154150176446
AC019206.1		
AC019209.1		
AC019209.2		
AC019209.3		
AC019211.1	1.0000000000000002	0.32869468323646356
AC019226.1	0.9550581011351157	0.34718656031101347
AC019226.2	-0.7358456781589731	0.47913572255831616
AC019227.1	1.4178669343547177	0.16656288216052778
AC019235.1		
AC019254.1	3.612489222171662	0.0011958082935425263
AC019254.2		
AC019257.1	-0.706778796906818	0.4889196759276153
AC019257.2	-3.038232198044912e-17	1.0
AC019257.8		
AC019257.9		
AC019270.1		
AC019278.1		
AC019288.1		
AC019294.1		
AC019294.2	-0.5260498160626708	0.6069811172245545
AC019294.3	0.9475787506299956	0.3524684356263551
AC019322.1		
AC019322.2		
AC019322.3		
AC019322.4	-1.0	0.34343639613791355
AC019322.5		
AC019322.6	1.0000000000000002	0.32869468323646356
AC019330.1		
AC019349.1	0.12372613428233327	0.9025026504268725
AC020549.1		
AC020549.2	1.0000000000000002	0.32869468323646356
AC020549.3		
AC020550.1	0.10891967938862741	0.913992412523919
AC020550.2	-1.1250757643640679	0.28718512066966156
AC020551.1		
AC020558.1	1.2953727980088792	0.2051837562630969
AC020558.2	1.1876227352126731	0.24824192733890196
AC020558.3		
AC020558.4		
AC020558.5	0.15532980060837104	0.8776700573901279
AC020558.6	-0.24221510409468175	0.8124026102737486
AC020584.1		
AC020589.1		
AC020593.1		
AC020594.1	-0.24362942032357598	0.8111009645611944
AC020595.1		
AC020604.1	-2.221716780205073	0.04063746535259064
AC020611.1		
AC020611.2		
AC020612.1	0.5039063403153723	0.6185741186850624
AC020612.2		
AC020612.3	-1.0	0.34343639613791355
AC020612.4	-0.16685903099044458	0.86916645053124
AC020629.1	-0.10954751608484424	0.913701550119669
AC020633.1	0.5416389196605548	0.5921267597763309
AC020634.1		
AC020634.2	0.0982466642476089	0.9231177007192124
AC020636.1	1.3652315524579828	0.18261844631965807
AC020636.2	-1.0	0.34343639613791355
AC020637.1		
AC020651.1	-0.49620049769501945	0.6270971669214958
AC020651.2	-0.572452457985581	0.5731182082989982
AC020655.1	1.0000000000000002	0.32869468323646356
AC020656.1	1.0527854236321954	0.3013531458779575
AC020656.2	-0.12822370837525213	0.8996014640929766
AC020658.1	0.8208290915513407	0.4190704832050789
AC020658.2	-0.00949042307312946	0.9925359469677448
AC020658.3	1.1876227352126727	0.24824192733890213
AC020658.4		
AC020658.5	3.518407824409739	0.0014212386281481212
AC020658.6	2.012195033986596	0.057202459161559825
AC020658.7	-0.8944384830606295	0.39392323962642073
AC020659.1	-0.905486642364607	0.3735912714948014
AC020659.2	1.1732636983022289	0.250078793048057
AC020661.1	1.7484388525334151	0.09396764375354238
AC020661.2	-1.0	0.34343639613791355
AC020661.3		
AC020661.4	2.0074924930521094	0.05773781291049495
AC020663.1	0.6487329981249916	0.5221069468539693
AC020663.2	0.4597294788076278	0.650905899634568
AC020663.3	0.5020108565574966	0.619762709309033
AC020663.4		
AC020663.5	-1.6071355498014206	0.12646779496995952
AC020687.1		
AC020688.1	-1.041872139739982	0.3070120594757948
AC020699.1		
AC020703.1	2.3594196467124613	0.025008418031752855
AC020704.1		
AC020718.1		
AC020719.1		
AC020728.1		
AC020741.1	-0.5359619619542106	0.6000862114444401
AC020743.1		
AC020743.2		
AC020743.3		
AC020763.1		
AC020763.2	1.5966916934364899	0.12093012949352477
AC020763.3	1.0000000000000002	0.32869468323646356
AC020763.4	-1.0810072682836265	0.30626486489513033
AC020763.5		
AC020765.1		
AC020765.2	0.23168143930705729	0.8183589420167552
AC020765.3	-1.182805516707257	0.25013673940986514
AC020765.4	-0.24799322573452925	0.8068725047022752
AC020765.5	-2.0987352199841727	0.06104033044915759
AC020779.1	-0.8603339933533377	0.40873250211459156
AC020779.2		
AC020891.1		
AC020891.2	-1.0	0.34343639613791355
AC020891.3		
AC020891.4		
AC020892.1	1.283377895839496	0.21334196067522962
AC020892.2	0.8276677135928617	0.41476658187073
AC020893.1	-0.9398790618407419	0.36822653499875135
AC020893.2	0.26801856274466807	0.7918945160771587
AC020895.1	0.5812804558694993	0.5664534442732504
AC020895.2	2.1032586804468596	0.04767378571583696
AC020897.1		
AC020898.1	0.08573398773274939	0.9328778913267382
AC020899.1	1.2214923100210644	0.23150065407524717
AC020900.1	0.81981382026459	0.4205508196822303
AC020904.1		
AC020904.2	0.932943850380143	0.359463689823027
AC020904.3	-0.6153236542902792	0.5448369728848093
AC020905.1	-1.0	0.34343639613791355
AC020906.1		
AC020907.1	1.0	0.32869468323646367
AC020907.2		
AC020907.3	1.0491300171422688	0.30431224528106854
AC020907.4	0.10390735072359093	0.9181942411824477
AC020907.5	-0.4712570390562641	0.6457105525379384
AC020907.6		
AC020908.1	1.0000000000000002	0.32869468323646356
AC020908.2		
AC020908.3	-0.17525554192273143	0.8631035639573809
AC020909.1		
AC020909.2	0.6226375310277222	0.5393189228673039
AC020909.3	-0.14063644350716867	0.8893399210738199
AC020910.1	1.7816898171823183	0.0892682983590362
AC020910.2	0.019615026681720066	0.9846016474392012
AC020910.3	-0.7727453983590588	0.45074136175015167
AC020910.4		
AC020910.5	0.5195206769091346	0.6102527155876836
AC020910.6	-1.3239528546899872	0.2063608235658768
AC020910.7		
AC020911.1	-0.7535117522024917	0.46861057800199635
AC020911.2	-0.26286333107510645	0.7964066968767274
AC020911.3	2.483159477980297	0.020168185672137434
AC020911.4	1.3847510769173272	0.1806658557811957
AC020912.1		
AC020913.1	0.5968269082644001	0.5573113260089726
AC020913.2	1.7124828589710865	0.09951535536857412
AC020913.3		
AC020914.1	-1.0	0.34343639613791355
AC020914.2		
AC020914.3		
AC020914.4	1.0000000000000002	0.32869468323646356
AC020914.5		
AC020915.1	1.1872347771210572	0.24697552093383138
AC020915.2	1.557799096906586	0.13147885501492432
AC020915.3	-0.6331064879061242	0.536884786610424
AC020915.4		
AC020915.5		
AC020916.1	-0.6113268097474283	0.5466452848230255
AC020916.2		
AC020917.1	-1.2595216216858935	0.2243752176073369
AC020917.2		
AC020917.3	-0.35111178020673744	0.7292412884291086
AC020917.4	-2.8722055572414864	0.011563022632316275
AC020922.1	-0.4965635331614207	0.6278714687618405
AC020922.2	2.755604597684867	0.0098655781942176
AC020922.3	-0.007575426329935265	0.9940747947172973
AC020922.4	1.1389895949029984	0.2675341099835278
AC020923.1	0.14414498134193907	0.8866408542149332
AC020928.1	-1.4476963442168105	0.17242939366927698
AC020928.2	-0.0770099220841506	0.9395479307896637
AC020929.1	0.5551165309861366	0.5840561530009201
AC020930.1		
AC020931.1	2.072396106285448	0.04699208982002625
AC020934.1	0.01588903708917917	0.9874458729692508
AC020934.2	-0.4465837817133892	0.659731138932093
AC020937.1		
AC020951.1	-1.8500134236651962	0.09086673863597955
AC020978.1	-0.8812692680650104	0.3988657189222934
AC020978.2	-0.1694039296733431	0.8676891042322264
AC020978.3		
AC020978.4		
AC020978.5	1.1553990685328763	0.26214859538851404
AC020978.6	-0.6619955616481465	0.5133457669177547
AC020978.7	-2.1752507201778726	0.038618591359697016
AC020978.8		
AC020978.9	-0.25468318686339797	0.801004931145785
AC020980.1		
AC020983.1	-0.6760041895698115	0.5077872699275461
AC020987.1		
AC021006.1		
AC021006.2		
AC021016.1	-0.4249192395961595	0.6762658501746559
AC021016.2	-1.1025019091403485	0.28373193850413775
AC021016.3	2.486884283381224	0.01868450212349022
AC021028.1	-2.003605463639601	0.07209273854008541
AC021035.1		
AC021037.1	1.6497205263296812	0.10955454814524596
AC021055.1		
AC021059.1		
AC021066.1	-1.1710485380105027	0.2614919932572955
AC021066.2		
AC021066.3		
AC021066.4		
AC021072.1	1.0000000000000002	0.32869468323646356
AC021074.1	-0.12430464102767823	0.9019740316578146
AC021074.2	1.0000000000000002	0.32869468323646356
AC021074.3	1.0000000000000002	0.32869468323646356
AC021078.1	-1.3466834049244443	0.18904502907332066
AC021086.1	-0.44469654580496537	0.6639186169991571
AC021087.1	0.08116664167237131	0.936323100083894
AC021087.2	-0.9676751498050638	0.35621184932044414
AC021087.3	-0.723591441980377	0.4845569308340072
AC021087.4		
AC021087.5	0.7160363885438138	0.4799945108515088
AC021088.1		
AC021092.1	3.351462812944391	0.0022008924067225687
AC021092.2	0.6087775227579848	0.5482950827763041
AC021097.1	4.70482323257619	5.775731740632862e-05
AC021105.1	1.4854816585425494	0.14946075682198678
AC021106.1	0.5334465469617976	0.5981575924934195
AC021106.2	1.0000000000000002	0.32869468323646356
AC021106.3	1.000343083142256	0.3283071147454787
AC021127.1	0.09402569966950601	0.9260689584339719
AC021134.1	1.0277459743553137	0.315557100227043
AC021134.2		
AC021146.1		
AC021146.10		
AC021146.11		
AC021146.12		
AC021146.2		
AC021146.3		
AC021146.4		
AC021146.5		
AC021146.6		
AC021146.7		
AC021146.8		
AC021146.9		
AC021148.1	-0.42094258299170145	0.680214740675797
AC021148.2		
AC021148.3	0.2326128574348798	0.818226946262284
AC021151.1		
AC021171.1		
AC021171.2		
AC021180.1		
AC021188.1	1.8868898607588387	0.06982847311337059
AC021192.1		
AC021192.2		
AC021193.1		
AC021205.1		
AC021205.2		
AC021205.3	-1.0765173345090542	0.2990770289036718
AC021218.1		
AC021220.1		
AC021220.2		
AC021231.1		
AC021231.2	-0.591782178066593	0.560396030933326
AC021231.3		
AC021236.1		
AC021237.1	1.0000000000000002	0.32869468323646356
AC021242.1		
AC021242.2		
AC021242.3	2.9746604355382766	0.006620925180500622
AC021269.1	1.0000000000000002	0.32869468323646356
AC021269.2		
AC021269.3	0.771232205833052	0.44683165885496945
AC021305.1		
AC021321.1	0.21140232034054401	0.835260836786367
AC021321.2	3.519484994171773	0.0019252975861971265
AC021351.1	1.0000000000000002	0.32869468323646356
AC021355.1		
AC021382.1		
AC021393.1		
AC021422.1		
AC021422.2	-1.0	0.34343639613791355
AC021424.1	0.7423317265876082	0.4637125398572376
AC021424.2		
AC021424.3	0.4700471833827184	0.6420127546092544
AC021424.4	0.650038813589039	0.523132926089831
AC021443.1	-0.5480102925871847	0.5910181557620382
AC021443.2	1.1389895949029987	0.2675341099835278
AC021443.3		
AC021451.1		
AC021451.2		
AC021451.3		
AC021483.1	2.667468873983827	0.012326020773646317
AC021483.2	1.2464655081550184	0.2231900222692299
AC021491.1		
AC021491.2	-0.44285852661406533	0.6668793113241522
AC021491.3		
AC021491.4	-1.6909782310236623	0.12043177181554557
AC021504.1	-1.0	0.34343639613791355
AC021506.1		
AC021506.2		
AC021517.1		
AC021517.2		
AC021534.1		
AC021546.1		
AC021549.1		
AC021549.2		
AC021573.1		
AC021590.1		
AC021594.1		
AC021594.2	1.2204668879122411	0.23204570678146746
AC021613.1	0.3503690723728311	0.7286257120432431
AC021613.2		
AC021613.3		
AC021646.1		
AC021646.2		
AC021660.1		
AC021660.2	1.0	0.32869468323646367
AC021660.3		
AC021660.4	0.8624706102667086	0.3960902938361279
AC021678.1	-1.0	0.34343639613791355
AC021678.2	-0.05432539176668472	0.9572030057206045
AC021678.3		
AC021683.1		
AC021683.2	-0.810160488825606	0.43619102777206975
AC021683.3		
AC021683.4		
AC021683.5	-1.2165413092170205	0.24879776039431223
AC021683.6	1.4084707404553483	0.1736256638661856
AC021698.1		
AC021701.1	1.0	0.32869468323646367
AC021713.1	0.8665413558133983	0.3935976162749645
AC021723.1		
AC021723.2	1.367949973030034	0.18578877096691362
AC021733.1		
AC021733.2		
AC021733.3		
AC021733.4	-0.5176266106234472	0.6149329699948411
AC021736.1		
AC021739.1		
AC021739.2	0.30311610199441774	0.7651337400013081
AC021739.3	-0.6280185160877633	0.540136968309066
AC021739.4	0.44009874103491675	0.6630309384764801
AC021739.5	1.6821039457211096	0.10736056565222236
AC021744.1		
AC021749.1		
AC021752.1	-0.5764619544563606	0.5705063020297647
AC021753.1		
AC021755.1		
AC021755.2	-0.611423490341815	0.5534050444449505
AC021755.3	-0.5352166078619778	0.6020545408814759
AC021766.1		
AC021785.1		
AC021818.1	1.0000000000000002	0.32869468323646356
